id,listing_url,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,pastBooking,Average Weekly Earning,
10710831,https://www.airbnb.com/rooms/10710831,2.02E+13,4/2/17,20909685,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79717872,-122.4225228,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,,500.00,,,500.00,100.00,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,268.2692308,
1076743,https://www.airbnb.com/rooms/1076743,2.02E+13,4/2/17,887032,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79950517,-122.4171353,Apartment,Entire home/apt,4,1,2,2,Real Bed,,495.00,3200.00,,3000.00,95.00,1,0.00,2,21,3 days ago,16,46,76,166,4/2/17,199,3509.615385,
6902349,https://www.airbnb.com/rooms/6902349,2.02E+13,4/2/17,5521848,Chinatown,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79916778,-122.4091792,Apartment,Private room,1,1,1,1,Real Bed,,140.00,700.00,2500.00,,,1,30.00,1,1125,19 months ago,0,0,0,0,4/2/17,365,1894.326923,
208831,https://www.airbnb.com/rooms/208831,2.02E+13,4/2/17,1028577,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80242099,-122.4144019,House,Entire home/apt,2,1,1,1,Real Bed,,144.00,,,200.00,60.00,2,30.00,3,14,today,18,29,53,302,4/2/17,63,982.6923077,
8117490,https://www.airbnb.com/rooms/8117490,2.02E+13,4/2/17,9997530,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80027178,-122.4238673,Apartment,Entire home/apt,1,1,0,1,Real Bed,,350.00,,,500.00,50.00,1,0.00,2,10,14 months ago,0,0,0,0,4/2/17,365,174.4615385,
7564371,https://www.airbnb.com/rooms/7564371,2.02E+13,4/2/17,39658961,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7970348,-122.4186052,Apartment,Entire home/apt,4,1,2,2,Real Bed,,275.00,1200.00,,500.00,150.00,2,25.00,3,29,5 weeks ago,0,0,8,69,4/2/17,296,2456.730769,
14610156,https://www.airbnb.com/rooms/14610156,2.02E+13,4/2/17,69716994,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.7989305,-122.4103939,Apartment,Shared room,1,0,1,1,Real Bed,,60.00,,,,,1,0.00,5,1125,3 weeks ago,21,39,69,334,4/2/17,31,1565.384615,
519796,https://www.airbnb.com/rooms/519796,2.02E+13,4/2/17,2019559,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80298717,-122.4244721,Apartment,Entire home/apt,2,1,1,1,Real Bed,1000,156.00,1350.00,,,80.00,2,50.00,4,1125,a week ago,5,26,56,325,4/2/17,40,35.76923077,
6777741,https://www.airbnb.com/rooms/6777741,2.02E+13,4/2/17,6146057,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79893874,-122.4218821,Apartment,Entire home/apt,3,1,1,1,Real Bed,,275.00,,,,,1,0.00,1,1125,18 months ago,0,0,0,0,4/2/17,365,120,
15084369,https://www.airbnb.com/rooms/15084369,2.02E+13,4/2/17,2930381,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7967754,-122.4200648,Guesthouse,Entire home/apt,5,1,1,3,Real Bed,,192.00,,,500.00,150.00,2,0.00,2,1125,5 weeks ago,0,15,34,265,4/2/17,100,1930.288462,
884770,https://www.airbnb.com/rooms/884770,2.02E+13,4/2/17,4687340,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80316659,-122.4184068,Apartment,Private room,1,1,1,1,Real Bed,,99.00,700.00,2900.00,,60.00,1,0.00,1,28,today,23,48,78,78,4/2/17,287,369.2307692,
10807060,https://www.airbnb.com/rooms/10807060,2.02E+13,4/2/17,55936536,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7968063,-122.4177311,Apartment,Private room,2,1,1,1,Real Bed,,200.00,,,,,1,0.00,2,1125,9 months ago,0,0,0,0,4/2/17,365,546.4038462,
14896095,https://www.airbnb.com/rooms/14896095,2.02E+13,4/2/17,93485883,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80159066,-122.4189317,Apartment,Entire home/apt,3,1,1,1,Real Bed,,193.00,,,750.00,150.00,2,50.00,1,1125,today,16,46,76,351,4/2/17,14,1403.846154,
5020770,https://www.airbnb.com/rooms/5020770,2.02E+13,4/2/17,6469028,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79933223,-122.4199576,Apartment,Entire home/apt,2,1,0,1,Real Bed,,200.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,51.96153846,
15774126,https://www.airbnb.com/rooms/15774126,2.02E+13,4/2/17,662116,Chinatown,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79938684,-122.4090959,Apartment,Private room,6,1,2,3,Real Bed,,285.00,,,500.00,150.00,1,0.00,1,1125,5 days ago,26,56,86,361,4/2/17,4,1403.846154,
7825894,https://www.airbnb.com/rooms/7825894,2.02E+13,4/2/17,33688991,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79770069,-122.4211655,Apartment,Entire home/apt,2,1,0,1,Real Bed,,185.00,,,,30.00,2,0.00,2,1125,2 weeks ago,18,35,65,157,4/2/17,208,21.92307692,
14969313,https://www.airbnb.com/rooms/14969313,2.02E+13,4/2/17,52250384,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79737894,-122.4233446,Apartment,Entire home/apt,1,1,0,1,Real Bed,,122.00,,,,,1,0.00,3,1125,5 months ago,0,0,0,183,4/2/17,182,740,
8759773,https://www.airbnb.com/rooms/8759773,2.02E+13,4/2/17,45936671,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80655807,-122.4199136,Condominium,Entire home/apt,4,1,1,2,Real Bed,,430.00,3000.00,,1000.00,,1,0.00,7,7,14 months ago,0,0,0,0,4/2/17,365,427,
10889614,https://www.airbnb.com/rooms/10889614,2.02E+13,4/2/17,26701642,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79740819,-122.4190141,House,Entire home/apt,12,1.5,5,5,Real Bed,,405.00,,,,150.00,1,0.00,3,1125,14 months ago,0,0,0,0,4/2/17,365,3018.269231,
141545,https://www.airbnb.com/rooms/141545,2.02E+13,4/2/17,259158,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80478559,-122.4187304,Apartment,Entire home/apt,2,1,1,1,Real Bed,1200,230.00,1750.00,3000.00,500.00,85.00,2,20.00,5,1125,3 months ago,0,0,0,0,4/2/17,365,2842.788462,
12921008,https://www.airbnb.com/rooms/12921008,2.02E+13,4/2/17,42854932,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79902704,-122.4234188,Apartment,Entire home/apt,2,1,1,1,Real Bed,,135.00,,,,30.00,1,0.00,1,6,3 days ago,4,7,12,12,4/2/17,353,1614.423077,
7579821,https://www.airbnb.com/rooms/7579821,2.02E+13,4/2/17,39743506,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80642649,-122.4204901,Apartment,Private room,3,1,1,1,Real Bed,,325.00,,,250.00,69.00,3,50.00,1,7,6 weeks ago,0,0,0,0,4/2/17,365,916.4423077,
10791052,https://www.airbnb.com/rooms/10791052,2.02E+13,4/2/17,53622100,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79751355,-122.4190534,Apartment,Entire home/apt,6,1,3,3,Real Bed,,600.00,,,250.00,,1,50.00,3,7,14 months ago,0,0,0,0,4/2/17,365,2281.25,
2056034,https://www.airbnb.com/rooms/2056034,2.02E+13,4/2/17,9015081,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79834509,-122.4209647,Apartment,Entire home/apt,7,2,3,3,Real Bed,,1850.00,850.00,2900.00,300.00,45.00,1,0.00,1,90,7 months ago,30,60,90,365,4/2/17,0,4211.538462,
13789200,https://www.airbnb.com/rooms/13789200,2.02E+13,4/2/17,31424634,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80165952,-122.4162697,Apartment,Entire home/apt,2,1,1,1,Real Bed,,350.00,,,300.00,75.00,1,0.00,2,1125,8 months ago,0,0,0,0,4/2/17,365,0,
10823468,https://www.airbnb.com/rooms/10823468,2.02E+13,4/2/17,56042290,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.8046473,-122.4226173,Condominium,Entire home/apt,6,2,2,2,Real Bed,,1099.00,,,,,1,0.00,1,1125,3 weeks ago,29,59,89,364,4/2/17,1,2456.730769,
8737068,https://www.airbnb.com/rooms/8737068,2.02E+13,4/2/17,45838820,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.8014489,-122.4187166,Apartment,Private room,2,1,1,1,Real Bed,,500.00,,,,,1,0.00,1,1125,18 months ago,28,58,88,363,4/2/17,2,21.13461538,
4377296,https://www.airbnb.com/rooms/4377296,2.02E+13,4/2/17,22728507,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80360408,-122.4235995,Apartment,Entire home/apt,1,1,1,1,Real Bed,,150.00,,,775.00,125.00,1,0.00,6,1125,4 months ago,0,0,0,0,4/2/17,365,19.23076923,
4924665,https://www.airbnb.com/rooms/4924665,2.02E+13,4/2/17,25366072,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80594495,-122.419859,Apartment,Entire home/apt,4,1,1,2,Real Bed,,400.00,2800.00,,,,1,0.00,3,1125,26 months ago,0,0,0,0,4/2/17,365,1052.884615,
16426176,https://www.airbnb.com/rooms/16426176,2.02E+13,4/2/17,59220159,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80465188,-122.4239299,Apartment,Entire home/apt,4,1,1,1,Real Bed,,188.00,,,,150.00,2,50.00,1,5,2 months ago,27,57,87,87,4/2/17,278,2807.692308,
8152237,https://www.airbnb.com/rooms/8152237,2.02E+13,4/2/17,6346492,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80646399,-122.4194421,Apartment,Entire home/apt,6,1,2,3,Real Bed,,275.00,,,,,1,0.00,1,15,8 months ago,0,0,0,0,4/2/17,365,1005.076923,
16917500,https://www.airbnb.com/rooms/16917500,2.02E+13,4/2/17,11054363,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80657552,-122.420299,Timeshare,Entire home/apt,4,1,1,2,Real Bed,,275.00,,,,,1,0.00,7,7,2 months ago,0,0,0,8,4/2/17,357,1930.288462,
10593261,https://www.airbnb.com/rooms/10593261,2.02E+13,4/2/17,15822683,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80039616,-122.4188309,Apartment,Private room,1,1,1,1,Real Bed,,220.00,,,,,1,0.00,1,1125,15 months ago,0,0,0,0,4/2/17,365,1887.980769,
15901668,https://www.airbnb.com/rooms/15901668,2.02E+13,4/2/17,24837365,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80029958,-122.4214244,Apartment,Entire home/apt,4,1,1,2,Real Bed,,150.00,,,,,1,0.00,6,1125,a week ago,0,0,10,10,4/2/17,355,1544.230769,
468490,https://www.airbnb.com/rooms/468490,2.02E+13,4/2/17,285168,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80139095,-122.4153421,Apartment,Entire home/apt,8,2.5,4,4,Real Bed,,588.00,,25000.00,,150.00,1,130.00,1,31,4 weeks ago,30,60,90,365,4/2/17,0,1024.038462,
4295025,https://www.airbnb.com/rooms/4295025,2.02E+13,4/2/17,22296093,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80133881,-122.4195591,Apartment,Entire home/apt,4,1,2,2,Real Bed,,750.00,4200.00,15000.00,,200.00,1,0.00,4,1125,7 months ago,30,60,90,179,4/2/17,186,0,
10999473,https://www.airbnb.com/rooms/10999473,2.02E+13,4/2/17,57078254,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79831316,-122.4109603,Apartment,Private room,1,1,1,1,Real Bed,,115.00,,,,40.00,1,50.00,1,1125,2 weeks ago,18,18,18,18,4/2/17,347,2682.692308,
13415763,https://www.airbnb.com/rooms/13415763,2.02E+13,4/2/17,24643658,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79761637,-122.4188182,Condominium,Private room,2,1,1,1,Real Bed,,300.00,,,,20.00,1,0.00,2,1125,10 months ago,0,0,0,0,4/2/17,365,767.4038462,
1303919,https://www.airbnb.com/rooms/1303919,2.02E+13,4/2/17,7088373,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80380882,-122.4177476,Apartment,Entire home/apt,4,1,2,1,Real Bed,,1000.00,,,,,1,0.00,1,1125,7 months ago,30,60,90,365,4/2/17,0,2105.769231,
992596,https://www.airbnb.com/rooms/992596,2.02E+13,4/2/17,5450691,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80094298,-122.412808,Apartment,Entire home/apt,4,1,2,3,Real Bed,,250.00,1900.00,7000.00,250.00,100.00,2,5.00,4,29,3 weeks ago,0,0,0,93,4/2/17,272,0,
4950638,https://www.airbnb.com/rooms/4950638,2.02E+13,4/2/17,11023761,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.7981981,-122.4172422,Condominium,Entire home/apt,4,2,2,2,Real Bed,,400.00,2650.00,,,125.00,1,0.00,4,1125,2 months ago,0,6,6,6,4/2/17,359,1307.692308,
238190,https://www.airbnb.com/rooms/238190,2.02E+13,4/2/17,285168,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80300926,-122.4158089,Apartment,Private room,3,1.5,1,1,Real Bed,,99.00,,3200.00,,25.00,1,40.00,1,30,5 weeks ago,17,44,74,74,4/2/17,291,2761.538462,
10789497,https://www.airbnb.com/rooms/10789497,2.02E+13,4/2/17,1123223,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80301563,-122.414113,Apartment,Entire home/apt,6,2,3,4,Real Bed,,500.00,,,750.00,175.00,6,25.00,3,365,2 months ago,0,0,0,144,4/2/17,221,554.0192308,
15327869,https://www.airbnb.com/rooms/15327869,2.02E+13,4/2/17,52703062,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79791415,-122.4122574,Apartment,Private room,2,1,1,1,Airbed,,550.00,,,,,1,0.00,3,5,6 months ago,29,59,89,89,4/2/17,276,2125,
13066842,https://www.airbnb.com/rooms/13066842,2.02E+13,4/2/17,775473,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79808845,-122.4147939,House,Entire home/apt,7,3,3,3,Real Bed,,549.00,,,,180.00,6,50.00,2,29,today,11,27,35,163,4/2/17,202,2919.230769,
10708565,https://www.airbnb.com/rooms/10708565,2.02E+13,4/2/17,1737675,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80305939,-122.4225156,Apartment,Entire home/apt,9,2,4,4,Real Bed,,500.00,,,,50.00,1,20.00,2,1125,14 months ago,0,0,0,0,4/2/17,365,2132.653846,
10855859,https://www.airbnb.com/rooms/10855859,2.02E+13,4/2/17,2367767,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79983422,-122.4214129,House,Entire home/apt,6,3,2,3,Real Bed,,193.00,,,,120.00,1,0.00,3,1125,10 months ago,0,0,0,0,4/2/17,365,3509.615385,
11389427,https://www.airbnb.com/rooms/11389427,2.02E+13,4/2/17,3592468,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80642653,-122.4217474,Apartment,Private room,2,1,1,1,Real Bed,,125.00,,,,,1,0.00,1,1125,6 weeks ago,0,0,0,0,4/2/17,365,1354.711538,
15812013,https://www.airbnb.com/rooms/15812013,2.02E+13,4/2/17,97865629,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80587169,-122.4194647,Bed & Breakfast,Private room,4,1,1,1,Real Bed,,147.00,,,,30.00,2,50.00,1,62,yesterday,8,15,27,69,4/2/17,296,877.4038462,
13926923,https://www.airbnb.com/rooms/13926923,2.02E+13,4/2/17,82318090,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79879556,-122.4223367,Apartment,Private room,2,1,1,1,Real Bed,,150.00,,,300.00,50.00,1,0.00,1,3,4 days ago,17,17,17,17,4/2/17,348,836.7692308,
8107557,https://www.airbnb.com/rooms/8107557,2.02E+13,4/2/17,42809703,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79929526,-122.4228952,Apartment,Entire home/apt,4,1,2,2,Real Bed,,212.00,1175.00,,,,1,0.00,3,14,17 months ago,0,0,0,0,4/2/17,365,1003.846154,
16425685,https://www.airbnb.com/rooms/16425685,2.02E+13,4/2/17,107679959,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80425795,-122.4238272,Apartment,Entire home/apt,4,1,1,1,Real Bed,,150.00,,,,150.00,1,0.00,1,5,3 months ago,0,0,0,0,4/2/17,365,1488.076923,
8904937,https://www.airbnb.com/rooms/8904937,2.02E+13,4/2/17,280243,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80512603,-122.4213839,Apartment,Private room,4,1,1,2,Futon,,119.00,,,,20.00,1,40.00,1,28,2 days ago,3,13,35,54,4/2/17,311,1052.884615,
14667160,https://www.airbnb.com/rooms/14667160,2.02E+13,4/2/17,1279111,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80236746,-122.4160173,Condominium,Entire home/apt,3,1,1,1,Real Bed,,360.00,,,,150.00,1,0.00,2,20,3 days ago,8,30,60,149,4/2/17,216,711.7115385,
17681818,https://www.airbnb.com/rooms/17681818,2.02E+13,4/2/17,115699835,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.79764719,-122.4207345,Apartment,Private room,2,1,,,Real Bed,,74.00,,,100.00,40.00,1,10.00,3,1125,yesterday,29,59,61,334,4/2/17,31,1495.384615,
13672624,https://www.airbnb.com/rooms/13672624,2.02E+13,4/2/17,76598779,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80419384,-122.4235127,Apartment,Entire home/apt,2,1,0,1,Real Bed,,145.00,,,250.00,75.00,1,0.00,1,3,2 months ago,0,0,0,0,4/2/17,365,44.11538462,
221342,https://www.airbnb.com/rooms/221342,2.02E+13,4/2/17,285168,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.802811,-122.4153959,Apartment,Private room,4,1,1,1,Real Bed,,139.00,,10000.00,,40.00,1,50.00,2,30,2 days ago,21,51,76,76,4/2/17,289,1017.788462,
3130732,https://www.airbnb.com/rooms/3130732,2.02E+13,4/2/17,4924711,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79921498,-122.4110984,House,Private room,1,1,1,1,Real Bed,,80.00,400.00,,300.00,,1,0.00,1,1125,today,0,0,0,0,4/2/17,365,772.5192308,
7856587,https://www.airbnb.com/rooms/7856587,2.02E+13,4/2/17,32069244,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79776004,-122.4191865,Apartment,Private room,1,1,1,1,Real Bed,,80.00,,,,,1,0.00,1,1125,20 months ago,0,0,0,0,4/2/17,365,561.5384615,
825900,https://www.airbnb.com/rooms/825900,2.02E+13,4/2/17,2103954,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80483939,-122.423022,House,Private room,2,1,1,1,Real Bed,,100.00,600.00,1500.00,500.00,25.00,1,25.00,7,31,3 months ago,0,0,0,91,4/2/17,274,561.5384615,
7495711,https://www.airbnb.com/rooms/7495711,2.02E+13,4/2/17,1611622,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80285936,-122.4217902,Apartment,Entire home/apt,2,1,0,1,Real Bed,,150.00,,3300.00,,,1,0.00,3,120,4 months ago,0,0,0,0,4/2/17,365,526.9230769,
15818763,https://www.airbnb.com/rooms/15818763,2.02E+13,4/2/17,14810149,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80395185,-122.419133,Apartment,Private room,2,1,1,1,Real Bed,,220.00,,,200.00,20.00,1,0.00,3,5,2 months ago,23,53,83,358,4/2/17,7,1052.884615,
4157431,https://www.airbnb.com/rooms/4157431,2.02E+13,4/2/17,21573904,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79884096,-122.4202417,Apartment,Entire home/apt,4,1,1,2,Real Bed,,135.00,1050.00,4100.00,1000.00,160.00,2,25.00,30,365,5 days ago,6,6,19,252,4/2/17,113,29.61538462,
9280852,https://www.airbnb.com/rooms/9280852,2.02E+13,4/2/17,45936671,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80507034,-122.421795,Condominium,Entire home/apt,4,1,1,2,Real Bed,,250.00,3000.00,,,,1,0.00,7,7,14 months ago,0,0,0,0,4/2/17,365,293.3653846,
6202232,https://www.airbnb.com/rooms/6202232,2.02E+13,4/2/17,6865911,,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79695344,-122.4211273,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175.00,,,,,1,0.00,1,1125,12 months ago,0,0,0,0,4/2/17,365,1754.807692,
17849354,https://www.airbnb.com/rooms/17849354,2.02E+13,4/2/17,98986470,Fisherman's Wharf,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.80597792,-122.4213559,Boutique hotel,Private room,4,1,1,2,Real Bed,,450.00,,,,,1,0.00,3,3,1 week ago,0,0,0,65,4/2/17,300,1228.365385,
7461872,https://www.airbnb.com/rooms/7461872,2.02E+13,4/2/17,1832398,,Russian Hill,San Francisco,CA,,San Francisco,US,United States,37.79796663,-122.412989,Apartment,Private room,2,1,1,1,Real Bed,,80.00,,,,,1,0.00,2,7,4 days ago,2,10,18,66,4/2/17,299,2596.153846,
15223117,https://www.airbnb.com/rooms/15223117,2.02E+13,4/2/17,57031112,Russian Hill,Russian Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79805301,-122.4192937,Apartment,Entire home/apt,6,1,3,3,Real Bed,,1500.00,,,,,1,0.00,5,6,6 months ago,0,0,0,0,4/2/17,365,460,
102213,https://www.airbnb.com/rooms/102213,2.02E+13,4/2/17,534566,North Beach,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.80152408,-122.4143079,Apartment,Entire home/apt,2,1,1,1,Real Bed,,165.00,,4500.00,500.00,,2,0.00,30,99,yesterday,19,49,49,142,4/2/17,223,10528.84615,
15658995,https://www.airbnb.com/rooms/15658995,2.02E+13,4/2/17,101082303,Chinatown,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79892369,-122.4093261,Condominium,Entire home/apt,7,1,3,3,Real Bed,,335.00,,,500.00,150.00,6,25.00,4,120,today,0,21,21,21,4/2/17,344,707.5961538,
8363922,https://www.airbnb.com/rooms/8363922,2.02E+13,4/2/17,40866095,Russian Hill,Russian Hill,San Francisco,CA,94133,San Francisco,US,United States,37.79994923,-122.4161114,Apartment,Private room,2,1,1,1,Real Bed,,275.00,,,295.00,99.00,2,100.00,3,7,2 weeks ago,0,0,0,0,4/2/17,365,2216.153846,
